date,tv_spend,search_spend,social_spend,display_spend,email_spend,promo,price_index,competitor_index,seasonality,holiday_boost,sales
2023-04-24,76099.34409096642,25173.42446604852,18321.343266176977,6153.880781882662,4043.3900236230234,0,1.0180818012523818,1.0058208718446,1.187003248537083,0.0,12977.706376949054
2023-05-01,72965.50532109108,21490.740478539083,13743.114693487436,8890.23686737444,2789.29100512418,0,0.9677440122697438,0.8857029702169377,1.1770912051306421,0.0,12231.23321001468
2023-05-08,61115.973553587995,35128.60693050834,19328.4388107569,12923.405306676168,2065.2892103628537,1,1.0180697802754206,1.0357787360348283,1.1645967731787314,0.0,13280.44357628479
2023-05-15,46687.006945751455,22090.843074159107,18460.349961069907,9808.421083492496,2752.5707588865234,1,1.0769018283232985,1.0560784526368234,1.1497021496342201,0.0,13611.529595298127
2023-05-22,61282.890890944815,14586.847145736627,22890.324360755774,12710.726315158628,4043.9193090402186,0,0.9982086980445024,1.1083051243175277,1.1326245316481591,0.0,12608.369932390373
2023-05-29,51142.24947361001,15764.918287744777,22105.602280184714,18985.07486354392,8197.738359034416,0,1.0782321827907002,1.1053802052034902,1.1136129493462312,0.0,12043.991178534005
2023-06-05,78167.11868339314,11958.229810062532,23938.263140713036,15451.522575846198,9130.756371984782,0,0.8690127447955127,0.8622330632042909,1.0929446344087537,0.0,11483.924779435096
2023-06-12,64531.686112652,10953.481009549452,16118.527381845151,11448.04999094199,5558.094121748884,0,1.0410951252187612,0.9062174960084877,1.0709209774085071,0.0,11128.614753168025
2023-06-19,58323.07860723692,16486.962573067856,15022.99736572595,9116.375537733822,3751.4666403436686,1,1.0043523534119085,1.0515035267208659,1.0478631328575116,0.0,12486.557047258617
2023-06-26,70392.89908945395,20069.753173886384,9982.448029971347,8287.462534609242,4292.9097722065135,1,0.9850496324767066,1.051378595091221,1.0241073360510646,0.0,13410.231747987691
2023-07-03,86193.97181413435,17347.49426194735,10064.233982431424,5625.438377596145,2171.6654335785433,0,1.0045880388267752,1.0515047686306047,1.0,0.0,10683.847330574088
2023-07-10,76330.44499369158,20838.694173126773,11721.098608497967,6726.159562330704,4535.184164260171,0,0.9006215542699554,1.3852731490654722,0.9758926639489353,0.0,10335.036318489072
2023-07-17,76961.1575073789,25208.612441391037,12257.00060754449,12587.535765293036,5304.384531276945,0,0.9890164056081244,1.0570890510693167,0.9521368671424884,0.0,10513.801469368265
2023-07-24,96917.76133719459,16432.065169106507,5336.93364551929,12003.807928617247,4140.597389877241,0,1.0178556285755873,1.1135565640180598,0.9290790225914929,0.0,9833.598743554321
2023-07-31,100134.17588450394,19904.174630490565,13107.443932292254,17980.040848619166,9321.257801995092,1,1.0738947022370757,1.0954001763493202,0.9070553655912464,0.0,10761.230140838477
2023-08-07,91096.17722314135,32139.352603148975,16380.377573340465,11647.531768762245,9108.030072016372,0,0.9740864890863177,1.0651391251305797,0.8863870506537688,0.0,9215.54616826817
2023-08-14,92788.60289768623,30139.363881806887,14486.289615771884,18026.393173439305,4080.8169642734188,0,0.9595753198553406,0.9684730755359654,0.867375468351841,0.0,9127.693240001898
2023-08-21,103334.92654232563,16840.29448791767,22507.183250232258,13417.792447239122,3004.234097722931,0,0.9749121478207732,1.0758969220493269,0.8502978503657799,0.0,8908.539283068356
2023-08-28,76979.05973124845,17577.8035493525,14072.293200708613,9829.16294147927,3428.7980860873577,0,1.0457701058851037,0.9227174785462429,0.8354032268212688,0.0,9171.339229360166
2023-09-04,75347.72070222485,14076.120831234382,14063.55504863366,10192.79037036078,4087.4716226074324,0,1.0164375554829843,0.9763181393259991,0.8229087948693582,0.0,8690.43368295158
2023-09-11,82485.78984602944,27452.733049491748,13256.098752513237,12241.140751911948,5987.816409009226,1,0.9735119898116481,0.9514636452170897,0.8129967514629172,0.0,10244.66952703468
2023-09-18,86092.75616519764,19014.003630023646,26958.58230372694,12104.183933592032,9429.520370522621,1,1.0256633716556678,1.0081874139386322,0.8058116365147895,0.0,9700.58350291699
2023-09-25,89449.92676972122,15642.626666246022,23388.41648445315,6477.3773060050535,6734.579158758926,0,1.004853877467402,1.2314658566673509,0.8014582251803892,0.0,8376.8840264602
2023-10-02,102130.34325424329,15222.297796997856,19565.764680039618,11100.195361255237,5216.76769556542,0,1.0484322495266445,0.8132734807408252,0.8,0.0,7481.229777222552
2023-10-09,88078.58106227918,15685.553775062257,19278.46748254344,14880.82684838873,2931.0211579782217,0,0.9648973453061324,1.0686260190374512,0.8014582251803892,0.0,8879.065939154012
2023-10-16,68306.45860967327,27601.18910648534,11600.540917705932,16833.555732108278,2489.3913777140388,0,0.9836168926701115,0.8387284128810348,0.8058116365147895,0.0,8729.84242551489
2023-10-23,66452.30371664379,24159.91726636291,23680.51081156788,16491.903322869715,2950.3095406893044,0,0.9803945923433921,0.9528068134210567,0.8129967514629171,0.0,9084.950034554844
2023-10-30,48502.38221255976,20368.861393494954,12358.291750636763,9822.768560539598,6277.6232329035865,0,0.9268242525933941,1.1088950596967366,0.822908794869358,0.0,7197.264787742232
2023-11-06,61021.978106405855,22072.116844713717,10649.475814738142,9621.37403196888,4223.5830514457375,0,1.0148060138532289,1.0064280019095462,0.8354032268212688,0.0,9828.084049996181
2023-11-13,55815.94293423685,16506.785296228492,12132.112636557853,4978.568621464274,6749.895489831435,1,1.0130527636089945,0.8922255222070694,0.8502978503657798,0.0,10271.055614792433
2023-11-20,64986.600923110265,26521.182861062385,10949.631869176643,5410.164009548372,6975.3656558908715,0,1.000255672832123,0.9284696290740032,0.8673754683518409,0.0,9716.151453442953
2023-11-27,48891.21099300687,19103.21751882088,10524.556348986145,4841.090447992973,8196.803472545216,1,0.9882706433312427,1.0679597748934675,0.886387050653769,0.0,10178.373715705571
2023-12-04,71330.52039574445,12480.006851933596,7795.928316339412,9230.300261667275,8790.398638810431,0,0.9292314628974793,0.9269633368282864,0.9070553655912463,0.0,9920.51430291509
2023-12-11,89728.63053022276,19458.049701665695,14718.423431421043,10883.872444613367,2789.4832782464273,0,0.9789677338617321,1.0216458589581976,0.9290790225914928,0.0,9250.400490321437
2023-12-18,69074.13433227173,13802.970611088818,22528.097985900124,13827.662822543754,2265.840836222667,1,0.9828642741736615,1.0045571839903813,0.9521368671424882,0.1,12371.193934588016
2023-12-25,81239.3625457329,11975.793617008485,22549.130181742796,19916.207971299296,5152.027753230502,0,0.9598861365389191,0.9348399652394183,0.975892663948935,0.1,12315.162658451249
2024-01-01,90352.15987566675,27615.620386348324,25414.92036843695,12090.729594966548,6022.837234439476,0,0.9919357144166996,1.2143944089325327,1.0000000000000002,0.1,11365.72225047785
2024-01-08,78768.00620746364,26412.335594773464,18326.11704240563,19897.146194512166,9184.274550977148,0,1.0202025428407269,1.063391902231801,1.0241073360510649,0.1,11921.734834848652
2024-01-15,92655.85066803163,21397.640155516972,17015.985776735884,10541.027441180284,7875.892277988946,0,1.0943092950605264,0.7974857413342393,1.0478631328575116,0.1,12638.746092250725
2024-01-22,93451.33917654281,26989.977602366387,20267.806178638326,7799.225789608863,5875.275426192512,1,1.0087288906415919,1.0186454314769429,1.0709209774085071,0.0,13195.892099230165
2024-01-29,97924.81879610558,23102.03867455954,20011.003012836216,4669.644077980587,5885.982246038478,0,1.0128775195361381,0.9338213535231612,1.0929446344087534,0.0,11611.360136003901
2024-02-05,87105.17809587627,18390.98261110472,22535.359051147956,11162.003376764555,5248.84180850128,0,0.9962777042116916,1.0852433334796223,1.113612949346231,0.0,11857.619299891216
2024-02-12,100221.83009584522,26545.413051958676,9332.638588040118,10273.0865212867,4230.723271796046,1,0.9040614392350479,0.92074792615673,1.1326245316481591,0.0,15029.577738912765
2024-02-19,107324.15185064284,27632.557888050214,20015.704170943034,15304.955705398424,4346.69748428785,0,0.9986743062275392,0.9885263558533101,1.1497021496342201,0.0,12082.195157075961
2024-02-26,120467.47897063394,7702.180864977964,11209.375428419933,24435.536196282148,6600.012034383723,1,1.0030115104970514,1.0504987278980458,1.1645967731787312,0.0,14162.196083061865
2024-03-04,110848.73970915124,15334.716241969538,8504.372356528891,16467.102882301817,8168.156948041596,1,1.1231621056242642,1.0865755194170121,1.177091205130642,0.0,14630.90653243455
2024-03-11,125560.19002748927,8805.116161606433,5180.6286399224255,18386.746240319433,9073.23848655629,0,0.9903819517609439,0.8799703592944224,1.187003248537083,0.0,13128.355695848102
2024-03-18,77784.24999755461,10980.50215402728,2406.168254766717,9890.470724622297,7387.278393757556,1,1.0150773671166806,0.9665498764159052,1.1941883634852104,0.0,15060.194260531318
2024-03-25,97871.12283656132,13320.245002455506,12921.702587717278,8956.10826704676,4749.322879524719,0,0.9982644115147379,0.9525054688839044,1.1985417748196108,0.0,12963.886573845732
2024-04-01,82750.13008607531,15680.046151600902,11251.098006874276,12557.119325430762,3805.8569672768926,0,0.9415660981190234,0.9346670767426288,1.2,0.0,12133.964966339117
2024-04-08,108060.73071251398,23960.393516074255,7672.706403912843,5363.816245160914,4809.763449762535,0,1.057141140725751,1.1765454240281097,1.1985417748196108,0.0,13285.086494111269
2024-04-15,58581.062278797406,22429.120345094034,9819.684911745524,14498.419412528394,2360.3829311460395,0,1.0375966516343387,1.0404981710960957,1.1941883634852106,0.0,11946.376126953559
2024-04-22,54141.719202472515,29293.955121683615,15824.31119996237,14123.255806366411,5553.00996330933,0,1.0395515973521523,0.8739116045664954,1.1870032485370832,0.0,12701.61814894146
2024-04-29,54549.433000466524,27228.939394237623,25718.25996303693,13251.525933779565,5824.205343882056,1,0.954530627260263,1.0917861947054777,1.177091205130642,0.0,13839.28800316385
2024-05-06,29441.239281644597,24110.241031594305,19332.614342675948,18652.505798642338,7043.117234402226,0,1.0701397155468049,1.2122156197012632,1.1645967731787312,0.0,12058.725578468391
2024-05-13,52259.49719282751,17376.70700409248,14961.833245297783,19672.945930355967,8331.89135628405,0,0.929907446860386,1.1032465260551148,1.1497021496342203,0.0,12246.599325782301
2024-05-20,48758.83259473345,15201.6180328579,19787.98160269314,16804.35614811397,5286.64860202987,1,1.0293428546900134,0.8480630034045986,1.1326245316481591,0.0,13957.057004390825
2024-05-27,63555.5819434348,18471.974863202453,18697.209084690785,7289.3258403287,3655.441259861142,0,1.1095227812904989,0.9515765927133748,1.1136129493462315,0.0,11898.93211451518
2024-06-03,68666.66231878425,15024.455996638588,7371.046405497842,6879.662211063014,960.215788530121,1,0.9504731837434656,1.1266911149186623,1.0929446344087537,0.0,13978.060403729152
2024-06-10,94880.10942342236,7170.552783222812,15885.31764082819,6502.161511869728,4705.166786667734,0,0.9716851135198614,0.9292330534381219,1.0709209774085073,0.0,11550.97057190702
2024-06-17,84961.89413191534,13912.790599996855,12973.76477226587,7021.417131224088,5968.226271711605,0,1.004982568254382,1.0443819428146228,1.0478631328575119,0.0,10878.723548533271
2024-06-24,66560.13187931273,20039.150240508745,14626.232481989566,10923.09003118967,9659.095647331276,0,0.9748262172941901,1.0774634053429337,1.024107336051065,0.0,11233.943700486063
